0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
784.0,0.0,27.0,0.98,1.0,0.06,0.0,0.13,0.0,0.0,0.0,0.0,0.39,0.0,0.79,0.01,0.08,0.17,0.0,0.23,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.0,0.0,27.103,0.98,1.0,0.11,0.0,0.06,0.0,0.0,0.0,0.0,0.73,0.0,0.81,0.0,0.1,0.18,0.0,0.12,0.68,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.0,0.0,27.206999999999997,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.59,0.0,0.21,0.16,0.04,0.31,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793.0,0.0,27.31,0.98,1.0,0.38,0.01,0.06,0.21,0.0,0.0,0.0,0.29,0.0,0.41,0.0,0.26,0.43,0.09,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796.0,0.0,27.414,0.93,1.0,1.62,0.55,0.46,0.06,0.16,0.0,0.34,0.45,0.0,0.1,0.0,0.41,0.09,0.0,0.41,0.61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799.0,0.0,27.517,0.98,1.0,0.86,0.66,0.39,0.4,0.33,0.0,0.94,0.76,0.0,0.06,0.0,0.64,0.0,0.07,0.62,0.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
802.0,0.0,27.621,0.98,1.0,0.05,0.02,0.13,0.64,0.06,0.0,0.53,0.63,0.15,0.0,0.02,0.84,0.0,0.35,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
805.0,0.0,27.724,0.93,1.0,0.0,0.0,0.1,0.59,0.0,0.0,0.52,0.31,0.14,0.0,0.13,1.04,0.0,0.51,0.73,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
808.0,0.0,27.828000000000003,0.98,1.0,0.05,0.0,0.02,0.36,0.0,0.0,0.48,0.14,0.05,0.0,0.2,1.23,0.06,0.67,0.41,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
811.0,0.0,27.930999999999997,0.98,1.0,0.03,0.0,0.0,0.4,0.0,0.0,0.4,0.34,0.02,0.0,0.34,1.0,0.41,0.5,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
814.0,0.0,28.034000000000002,0.98,1.0,0.13,0.0,0.0,0.64,0.0,0.0,0.46,0.43,0.09,0.0,0.16,1.08,0.32,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
817.0,0.0,28.138,0.93,1.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.55,0.22,0.0,0.36,1.03,0.31,0.46,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
820.0,0.0,28.241,0.93,1.0,0.01,0.1,0.0,1.01,0.0,0.0,0.09,0.46,0.11,0.0,0.7,1.01,0.41,0.44,0.48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823.0,0.0,28.345,0.98,1.0,0.0,0.0,0.0,0.66,0.0,0.0,0.26,0.39,0.0,0.0,0.16,1.01,0.03,0.68,0.22,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
826.0,0.0,28.448,0.93,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.17,0.57,0.0,0.0,0.22,1.17,0.17,0.47,0.7,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
829.0,0.0,28.552,0.93,1.0,0.0,0.01,0.04,0.59,0.0,0.0,0.26,0.76,0.0,0.0,0.18,0.98,0.0,0.49,0.67,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
832.0,0.0,28.655,0.98,1.0,0.0,0.0,0.02,0.35,0.0,0.0,0.44,0.66,0.0,0.0,0.46,1.13,0.0,0.67,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
835.0,0.0,28.759,0.93,1.0,0.0,0.0,0.08,0.08,0.0,0.0,0.36,0.52,0.0,0.0,0.14,0.94,0.0,0.44,0.56,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
838.0,0.0,28.862,0.98,1.0,0.0,0.0,0.08,0.04,0.0,0.0,0.25,0.28,0.0,0.0,0.17,0.79,0.0,0.26,0.92,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
841.0,0.0,28.965999999999998,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.44,0.0,0.05,0.06,0.85,0.0,0.45,0.28,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
844.0,0.0,29.069000000000003,0.98,1.0,0.0,0.0,0.06,0.0,0.04,0.0,0.42,0.58,0.0,0.21,0.17,0.74,0.0,0.48,0.35,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
847.0,0.0,29.171999999999997,0.98,1.0,0.0,0.09,0.01,0.0,0.0,0.0,0.22,0.67,0.0,0.24,0.34,0.87,0.0,0.61,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
850.0,0.0,29.276,0.93,1.0,0.0,0.0,0.02,0.0,0.01,0.0,0.3,0.47,0.0,0.35,0.37,1.13,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
853.0,0.0,29.379,0.88,1.0,0.15,0.04,0.73,0.0,0.12,0.0,0.0,0.4,0.0,0.54,0.18,0.73,0.0,0.62,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
856.0,0.0,29.483,0.88,1.0,0.06,0.0,0.47,0.0,0.31,0.0,0.0,0.3,0.0,0.69,0.07,0.72,0.0,0.26,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859.0,0.0,29.586,0.88,1.0,0.02,0.02,0.78,0.0,0.0,0.0,0.0,0.13,0.0,0.47,0.0,0.59,0.0,0.02,0.03,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862.0,0.0,29.69,0.88,1.0,0.08,0.25,0.82,0.0,0.0,0.0,0.02,0.33,0.0,0.81,0.0,0.53,0.0,0.0,0.27,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865.0,0.0,29.793000000000003,0.88,1.0,0.04,0.09,0.86,0.0,0.0,0.0,0.0,0.24,0.0,0.73,0.0,0.24,0.0,0.0,0.37,1.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868.0,0.0,29.897,0.88,1.0,0.0,0.0,0.87,0.0,0.0,0.0,0.03,0.38,0.0,0.79,0.0,0.08,0.0,0.0,0.38,0.86,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871.0,0.0,30.0,0.93,1.0,0.0,0.0,0.85,0.0,0.02,0.0,0.16,0.44,0.0,0.72,0.0,0.0,0.0,0.0,0.58,0.95,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
874.0,0.0,30.103,0.88,1.0,0.04,0.0,0.92,0.0,0.16,0.0,0.38,0.45,0.0,0.56,0.01,0.0,0.0,0.0,0.57,0.8,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
877.0,0.0,30.206999999999997,0.88,1.0,0.0,0.03,0.88,0.0,0.16,0.0,0.45,0.54,0.0,0.4,0.01,0.04,0.0,0.0,0.39,0.78,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880.0,0.0,30.31,0.88,1.0,0.0,0.01,0.86,0.0,0.19,0.0,0.21,0.47,0.0,0.55,0.01,0.04,0.0,0.0,0.84,0.8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883.0,0.0,30.414,0.88,1.0,0.0,0.0,0.76,0.0,0.26,0.0,0.11,0.58,0.0,0.54,0.11,0.0,0.0,0.0,0.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
886.0,0.0,30.517,0.88,1.0,0.0,0.0,0.55,0.0,0.34,0.0,0.15,0.58,0.0,0.4,0.0,0.41,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889.0,0.0,30.621,0.88,1.0,0.0,0.0,0.47,0.0,0.3,0.0,0.2,0.37,0.0,0.44,0.18,0.63,0.0,0.1,0.11,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
892.0,0.0,30.724,0.88,1.0,0.0,0.1,0.72,0.0,0.37,0.0,0.68,0.5,0.0,0.7,0.19,0.53,0.0,0.12,0.37,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
895.0,0.0,30.828000000000003,0.93,1.0,0.51,0.05,0.53,0.02,0.01,0.0,0.7,0.31,0.0,0.14,0.43,0.77,0.0,0.14,0.26,0.59,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
898.0,0.0,30.930999999999997,0.93,1.0,0.58,0.18,0.46,0.08,0.07,0.0,0.32,0.64,0.01,0.5,0.4,0.7,0.0,0.01,0.96,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
901.0,0.0,31.034000000000002,0.93,1.0,0.24,1.0,0.42,0.0,0.35,0.0,0.75,0.74,0.05,0.56,0.27,0.71,0.0,0.0,0.59,0.36,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
904.0,0.0,31.138,0.93,1.0,0.25,0.6,0.3,0.0,0.5,0.0,0.93,0.75,0.19,0.38,0.26,0.61,0.0,0.18,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
907.0,0.0,31.241,0.93,1.0,0.17,0.21,0.49,0.11,0.34,0.0,0.57,0.84,0.27,0.08,0.27,0.56,0.0,0.03,0.77,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
910.0,0.0,31.345,0.93,1.0,0.38,0.23,0.56,0.34,0.08,0.0,0.53,0.83,0.21,0.02,0.74,0.55,0.0,0.26,0.52,0.19,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
913.0,0.0,31.448,0.93,1.0,0.66,0.64,0.47,0.28,0.04,0.0,0.62,0.84,0.12,0.09,1.18,0.54,0.0,0.04,0.16,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
916.0,0.0,31.552,0.93,1.0,0.3,0.13,0.6,0.24,0.1,0.0,0.62,0.87,0.14,0.12,0.77,0.37,0.0,0.0,0.84,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
919.0,0.0,31.655,0.93,1.0,0.12,0.02,0.6,0.34,0.1,0.07,0.48,0.68,0.04,0.08,0.6,0.58,0.0,0.05,0.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
922.0,0.0,31.759,0.98,1.0,0.08,0.25,0.36,0.84,0.02,0.0,0.44,0.72,0.0,0.18,0.78,0.61,0.0,0.33,0.39,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
925.0,0.0,31.862,0.93,1.0,0.0,0.02,0.2,0.41,0.02,0.0,0.39,0.54,0.0,0.4,0.73,0.52,0.0,0.29,0.38,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
928.0,0.0,31.965999999999998,0.98,1.0,0.0,0.0,0.04,0.55,0.01,0.0,0.42,0.57,0.0,0.18,0.7,0.65,0.0,0.16,0.26,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
931.0,0.0,32.069,0.98,1.0,0.0,0.0,0.01,0.89,0.0,0.0,0.33,0.62,0.0,0.03,0.75,0.79,0.0,0.17,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
934.0,0.0,32.172,0.98,1.0,0.06,0.0,0.02,0.84,0.0,0.0,0.22,0.71,0.0,0.19,0.81,0.81,0.02,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
937.0,0.0,32.275999999999996,0.98,1.0,0.04,0.13,0.0,0.8,0.0,0.0,0.41,0.83,0.0,0.12,0.55,0.66,0.0,0.15,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
940.0,0.0,32.379,0.98,1.0,0.0,0.03,0.0,0.58,0.0,0.0,0.58,1.0,0.0,0.0,0.58,1.02,0.0,0.25,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
943.0,0.0,32.483000000000004,0.98,1.0,0.0,0.0,0.0,0.55,0.0,0.0,0.52,0.91,0.0,0.0,0.54,0.96,0.0,0.31,0.27,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
946.0,0.0,32.586,0.98,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.5,0.88,0.02,0.0,0.37,0.81,0.0,0.29,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
949.0,0.0,32.69,0.98,1.0,0.0,0.01,0.0,0.34,0.0,0.0,0.57,0.69,0.01,0.0,0.28,0.73,0.0,0.22,0.83,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
952.0,0.0,32.793,0.98,1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.46,0.6,0.0,0.02,0.13,0.63,0.0,0.25,0.44,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
955.0,0.0,32.897,0.98,1.0,0.0,0.0,0.0,0.41,0.0,0.0,0.37,0.72,0.0,0.0,0.06,0.79,0.0,0.37,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
958.0,0.0,33.0,0.98,1.0,0.0,0.0,0.0,0.47,0.0,0.0,0.48,0.8,0.01,0.09,0.01,0.74,0.0,0.2,0.98,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
961.0,0.0,33.103,0.98,1.0,0.0,0.0,0.11,0.5,0.0,0.0,0.41,0.69,0.03,0.21,0.13,0.95,0.0,0.52,1.21,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
964.0,0.0,33.207,0.98,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.51,0.37,0.04,0.0,0.52,0.83,0.0,0.74,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
967.0,0.0,33.31,0.98,1.0,0.0,0.0,0.0,0.22,0.0,0.0,0.32,0.54,0.28,0.0,0.24,0.71,0.1,0.24,1.19,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
970.0,0.0,33.414,0.93,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.54,0.7,0.08,0.04,0.17,0.77,0.0,0.54,0.81,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
973.0,0.0,33.516999999999996,0.93,1.0,0.0,0.0,0.0,0.51,0.0,0.0,0.5,0.64,0.06,0.0,0.58,0.82,0.0,0.51,0.81,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
976.0,0.0,33.621,0.98,1.0,0.0,0.0,0.0,0.37,0.0,0.0,0.63,0.77,0.27,0.1,0.53,0.99,0.0,0.79,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
979.0,0.0,33.724000000000004,0.98,1.0,0.0,0.0,0.0,0.19,0.0,0.0,0.57,0.63,0.11,0.06,0.27,0.76,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
982.0,0.0,33.828,0.98,1.0,0.01,0.0,0.16,0.14,0.0,0.0,0.61,0.56,0.05,0.04,0.92,0.72,0.0,0.5,0.07,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
985.0,0.0,33.931,0.93,1.0,0.0,0.0,0.38,0.24,0.03,0.0,0.92,0.76,0.0,0.57,1.09,0.52,0.05,0.0,0.68,0.3,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
988.0,0.0,34.034,0.93,1.0,0.0,0.09,0.69,0.0,0.15,0.0,0.78,0.7,0.0,0.41,0.71,0.4,0.0,0.0,0.88,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
991.0,0.0,34.138000000000005,0.93,1.0,0.0,0.0,0.39,0.0,0.03,0.0,0.51,0.6,0.0,0.31,0.63,0.28,0.0,0.0,1.08,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994.0,0.0,34.241,0.93,1.0,0.0,0.0,0.11,0.0,0.0,0.0,0.39,0.45,0.0,0.17,0.16,0.15,0.1,0.0,0.99,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997.0,0.0,34.345,0.98,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.11,0.42,0.0,0.05,0.43,0.33,0.35,0.06,0.26,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,0.0,34.448,0.98,1.0,0.13,0.37,0.09,0.0,0.0,0.0,0.0,0.53,0.0,0.16,0.46,0.42,0.25,0.0,0.79,0.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1003.0,0.0,34.552,0.93,1.0,0.2,0.19,0.27,0.0,0.0,0.0,0.0,0.82,0.0,0.42,0.0,0.18,0.13,0.0,1.34,1.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1006.0,0.0,34.655,0.93,1.0,0.08,0.15,0.19,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.09,0.47,0.33,0.01,0.41,0.46,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009.0,0.0,34.759,0.93,1.0,0.09,0.01,0.21,0.0,0.0,0.0,0.0,0.86,0.0,0.06,0.38,0.69,0.19,0.0,0.1,0.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012.0,0.0,34.861999999999995,0.98,1.0,0.46,0.1,0.35,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.06,0.44,0.08,0.0,0.07,0.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015.0,0.0,34.966,0.93,1.0,1.31,1.01,0.51,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.14,0.33,0.18,0.0,0.0,0.43,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018.0,0.0,35.069,0.98,1.0,1.94,0.98,0.37,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.16,0.42,0.15,0.0,0.0,0.45,0.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1021.0,0.0,35.172,0.98,1.0,0.78,0.07,0.27,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.06,0.08,0.0,0.08,0.89,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1024.0,0.0,35.275999999999996,0.98,1.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.08,0.15,0.46,0.1,0.0,0.0,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027.0,0.0,35.379,0.98,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.35,0.14,0.24,0.19,0.0,0.0,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030.0,0.0,35.483000000000004,0.98,1.0,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.53,0.0,0.57,0.0,0.21,0.27,0.0,0.43,0.93,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1033.0,0.0,35.586,0.98,1.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.0,0.43,0.0,0.05,0.15,0.0,0.58,0.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1036.0,0.0,35.69,0.98,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.0,0.0,0.1,0.0,0.79,0.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1039.0,0.0,35.793,0.98,1.0,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.51,0.0,0.09,0.1,0.0,0.57,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1042.0,0.0,35.897,0.93,1.0,0.45,0.35,0.06,0.16,0.0,0.0,0.0,0.47,0.0,0.62,0.0,0.02,0.12,0.0,0.82,0.84,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1045.0,0.0,36.0,0.93,1.0,1.46,0.53,0.48,0.44,0.68,0.14,0.61,0.49,0.06,0.21,0.0,0.09,0.35,0.0,0.91,0.64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
